customer_id;customer_name;email;phone;country;city;registration_date;customer_segment;birth_date;is_active
244;Клиент 0244;customer244@example.com;+79143174965;Беларусь;Санкт-Петербург;2023-09-13;Экономный;1983-04-01;1
245;Клиент 0245;customer245@example.com;+79557304233;Беларусь;Омск;2023-01-22;Стандарт;1983-08-04;1
246;Клиент 0246;customer246@example.com;+79595300151;Беларусь;Москва;2025-04-01;Премиум;1961-01-12;0
247;Клиент 0247;customer247@example.com;+79561736435;Беларусь;Казань;2023-02-24;Стандарт;1981-03-07;0
248;Клиент 0248;customer248@example.com;+79360847266;Украина;Санкт-Петербург;2023-01-16;Стандарт;1992-11-21;1
249;Клиент 0249;customer249@example.com;+79994446200;Казахстан;Омск;2025-04-01;Стандарт;1992-06-01;0
250;Клиент 0250;customer250@example.com;+79812760319;Казахстан;Самара;2022-12-30;Стандарт;1961-09-01;1
251;Клиент 0251;customer251@example.com;+79330433124;Россия;Челябинск;2025-05-31;Экономный;2007-01-21;1
252;Клиент 0252;customer252@example.com;+79681875661;Казахстан;Санкт-Петербург;2024-02-08;Экономный;1987-06-12;1
253;Клиент 0253;customer253@example.com;+79953643368;Беларусь;Омск;2023-08-29;Премиум;1971-08-13;0
254;Клиент 0254;customer254@example.com;+79576299925;Россия;Казань;2024-06-25;Стандарт;1976-04-11;1
255;Клиент 0255;customer255@example.com;+79103679653;Россия;Екатеринбург;2025-05-27;Экономный;1983-04-29;0
256;Клиент 0256;customer256@example.com;+79407420028;Узбекистан;Санкт-Петербург;2024-12-14;Стандарт;2004-05-14;0
257;Клиент 0257;customer257@example.com;+79012530867;Узбекистан;Екатеринбург;2025-05-16;Премиум;2000-04-15;1
258;Клиент 0258;customer258@example.com;+79776068512;Беларусь;Нижний Новгород;2024-02-25;Экономный;1964-12-07;1
259;Клиент 0259;customer259@example.com;+79287203761;Узбекистан;Санкт-Петербург;2023-01-23;Премиум;1980-10-31;0
260;Клиент 0260;customer260@example.com;+79718030755;Беларусь;Челябинск;2024-07-19;Премиум;1989-08-19;1
261;Клиент 0261;customer261@example.com;+79833102452;Казахстан;Новосибирск;2024-12-07;Экономный;1986-03-05;1
262;Клиент 0262;customer262@example.com;+79482864630;Узбекистан;Казань;2023-05-11;Экономный;1988-06-08;1
263;Клиент 0263;customer263@example.com;+79259463292;Россия;Нижний Новгород;2022-09-13;Экономный;1991-03-10;1
264;Клиент 0264;customer264@example.com;+79160093970;Россия;Санкт-Петербург;2025-06-06;Премиум;1996-01-22;1
265;Клиент 0265;customer265@example.com;+79101951054;Казахстан;Омск;2024-10-10;Экономный;1993-01-23;1
266;Клиент 0266;customer266@example.com;+79862755020;Казахстан;Новосибирск;2022-10-11;Экономный;2006-11-05;1
267;Клиент 0267;customer267@example.com;+79657696182;Казахстан;Самара;2024-06-06;Премиум;1981-10-01;1
268;Клиент 0268;customer268@example.com;+79905242678;Казахстан;Санкт-Петербург;2023-08-08;Экономный;2003-01-10;0
269;Клиент 0269;customer269@example.com;+79657401201;Россия;Москва;2023-10-16;Экономный;1981-03-12;1
270;Клиент 0270;customer270@example.com;+79604381455;Узбекистан;Самара;2024-02-12;Стандарт;1967-01-03;1
271;Клиент 0271;customer271@example.com;+79351717505;Украина;Москва;2022-09-10;Стандарт;1976-09-28;1
272;Клиент 0272;customer272@example.com;+79592064682;Беларусь;Новосибирск;2024-03-19;Премиум;1992-01-25;0
273;Клиент 0273;customer273@example.com;+79932126287;Украина;Москва;2024-09-12;Стандарт;1962-09-10;0
274;Клиент 0274;customer274@example.com;+79451755413;Украина;Ростов-на-Дону;2024-10-01;Экономный;1966-12-31;1
275;Клиент 0275;customer275@example.com;+79573009972;Беларусь;Нижний Новгород;2023-01-05;Стандарт;1961-11-10;1
276;Клиент 0276;customer276@example.com;+79560757247;Беларусь;Челябинск;2023-11-20;Премиум;1974-04-05;1
277;Клиент 0277;customer277@example.com;+79789997662;Казахстан;Нижний Новгород;2025-07-05;Премиум;1968-11-04;0
278;Клиент 0278;customer278@example.com;+79320574875;Беларусь;Ростов-на-Дону;2025-03-20;Премиум;1962-05-03;1
279;Клиент 0279;customer279@example.com;+79892891032;Беларусь;Москва;2024-02-09;Стандарт;1968-06-29;1
280;Клиент 0280;customer280@example.com;+79155462630;Украина;Москва;2023-09-09;Премиум;2002-12-02;0
281;Клиент 0281;customer281@example.com;+79669270087;Беларусь;Новосибирск;2022-09-18;Экономный;1965-08-06;1
282;Клиент 0282;customer282@example.com;+79510003860;Россия;Нижний Новгород;2024-04-03;Премиум;1971-06-06;1
283;Клиент 0283;customer283@example.com;+79525882263;Россия;Ростов-на-Дону;2023-11-09;Стандарт;1976-11-02;1
284;Клиент 0284;customer284@example.com;+79352357869;Россия;Казань;2024-04-30;Экономный;1966-04-06;0
285;Клиент 0285;customer285@example.com;+79714494361;Казахстан;Санкт-Петербург;2024-03-12;Стандарт;1981-05-21;1
286;Клиент 0286;customer286@example.com;+79242640473;Беларусь;Санкт-Петербург;2024-01-31;Премиум;1989-11-10;0
287;Клиент 0287;customer287@example.com;+79155185310;Россия;Ростов-на-Дону;2023-12-28;Стандарт;1963-08-01;1
288;Клиент 0288;customer288@example.com;+79505937254;Украина;Санкт-Петербург;2024-04-16;Премиум;1976-07-29;1
289;Клиент 0289;customer289@example.com;+79432751395;Россия;Омск;2023-09-23;Премиум;1971-04-22;0
290;Клиент 0290;customer290@example.com;+79236693142;Украина;Нижний Новгород;2022-11-27;Стандарт;1978-01-11;0
291;Клиент 0291;customer291@example.com;+79312798501;Казахстан;Новосибирск;2022-12-24;Экономный;2003-02-21;0
292;Клиент 0292;customer292@example.com;+79557563059;Украина;Казань;2023-01-18;Премиум;1966-01-05;0
293;Клиент 0293;customer293@example.com;+79308910622;Украина;Ростов-на-Дону;2022-10-17;Премиум;1973-11-11;1
294;Клиент 0294;customer294@example.com;+79039763782;Россия;Москва;2024-03-18;Экономный;1983-08-10;1
295;Клиент 0295;customer295@example.com;+79571612037;Россия;Новосибирск;2024-07-16;Экономный;1988-05-11;1
296;Клиент 0296;customer296@example.com;+79679433567;Россия;Самара;2023-01-29;Стандарт;1962-06-08;1
297;Клиент 0297;customer297@example.com;+79975003392;Казахстан;Санкт-Петербург;2023-03-16;Премиум;2000-03-05;1
298;Клиент 0298;customer298@example.com;+79797290630;Казахстан;Москва;2023-10-12;Стандарт;1961-09-03;1
299;Клиент 0299;customer299@example.com;+79315151296;Украина;Санкт-Петербург;2025-04-10;Премиум;1995-04-05;1
300;Клиент 0300;customer300@example.com;+79815403799;Украина;Самара;2023-10-19;Экономный;1964-11-15;0
301;Клиент 0301;customer301@example.com;+79122753647;Казахстан;Ростов-на-Дону;2024-01-07;Премиум;1995-08-01;1
302;Клиент 0302;customer302@example.com;+79454049752;Украина;Челябинск;2025-06-10;Премиум;2003-07-01;0
303;Клиент 0303;customer303@example.com;+79637941599;Беларусь;Ростов-на-Дону;2023-06-06;Премиум;1989-03-07;0
304;Клиент 0304;customer304@example.com;+79414801649;Беларусь;Нижний Новгород;2024-03-22;Премиум;1996-01-20;0
305;Клиент 0305;customer305@example.com;+79277590094;Украина;Омск;2024-02-24;Премиум;1983-10-07;1
306;Клиент 0306;customer306@example.com;+79148817031;Узбекистан;Екатеринбург;2025-06-03;Премиум;2000-02-25;0
307;Клиент 0307;customer307@example.com;+79518111436;Беларусь;Казань;2024-05-25;Стандарт;1985-11-16;1
308;Клиент 0308;customer308@example.com;+79508038553;Узбекистан;Санкт-Петербург;2023-10-14;Стандарт;1993-01-26;1
309;Клиент 0309;customer309@example.com;+79564795876;Узбекистан;Екатеринбург;2024-05-28;Премиум;1964-11-30;1
310;Клиент 0310;customer310@example.com;+79079749755;Украина;Москва;2023-04-24;Экономный;1993-05-18;0
311;Клиент 0311;customer311@example.com;+79966952849;Казахстан;Казань;2023-11-03;Экономный;1960-10-31;1
312;Клиент 0312;customer312@example.com;+79263356217;Беларусь;Москва;2023-09-10;Стандарт;1962-04-05;1
313;Клиент 0313;customer313@example.com;+79233240135;Украина;Москва;2023-07-29;Экономный;1967-05-01;1
314;Клиент 0314;customer314@example.com;+79153039683;Беларусь;Санкт-Петербург;2024-11-13;Премиум;1967-09-29;0
315;Клиент 0315;customer315@example.com;+79590797409;Беларусь;Новосибирск;2022-09-13;Экономный;1976-09-22;1
316;Клиент 0316;customer316@example.com;+79653186048;Россия;Ростов-на-Дону;2023-01-06;Экономный;1971-05-25;1
317;Клиент 0317;customer317@example.com;+79902946832;Узбекистан;Челябинск;2024-06-15;Стандарт;1963-10-31;1
318;Клиент 0318;customer318@example.com;+79081054989;Беларусь;Новосибирск;2023-03-13;Экономный;2006-06-23;1
319;Клиент 0319;customer319@example.com;+79448123265;Казахстан;Екатеринбург;2024-04-18;Стандарт;1980-09-16;1
320;Клиент 0320;customer320@example.com;+79072654028;Россия;Самара;2022-09-13;Стандарт;2007-03-29;1
321;Клиент 0321;customer321@example.com;+79688075758;Казахстан;Челябинск;2025-03-11;Экономный;1961-08-19;1
322;Клиент 0322;customer322@example.com;+79999178472;Узбекистан;Нижний Новгород;2024-08-19;Премиум;1982-05-01;1
323;Клиент 0323;customer323@example.com;+79850956951;Россия;Новосибирск;2024-01-30;Стандарт;1961-12-19;1
324;Клиент 0324;customer324@example.com;+79140335963;Россия;Челябинск;2024-01-19;Стандарт;1980-05-26;1
325;Клиент 0325;customer325@example.com;+79760122603;Узбекистан;Омск;2024-07-07;Экономный;1970-07-10;0
326;Клиент 0326;customer326@example.com;+79779047473;Узбекистан;Нижний Новгород;2025-06-27;Экономный;1960-12-11;1
327;Клиент 0327;customer327@example.com;+79816584397;Россия;Екатеринбург;2022-12-06;Экономный;1980-07-17;0
328;Клиент 0328;customer328@example.com;+79101981617;Беларусь;Самара;2024-05-30;Стандарт;1960-10-25;1
329;Клиент 0329;customer329@example.com;+79684478802;Беларусь;Новосибирск;2023-11-07;Экономный;1970-05-12;1
